	geneID	chrom	strand	start	CAT_geneClass	FDmean	TSS2kFD	TSSFD	TSSvar	PseudoVarFD	TSS2kFD_scaled	TSSFD_scaled	TSSvar_scaled	PseudoVarFD_scaled	pseudoVarPlus1	pseudoVarPlus1_scaled	TSS2kRATIO
10413	ENSG00000167615.12	19	+	54960378	coding_mRNA	28.804719528047194	14.549725137431285	5.880597014925373	3.5256716417910448	10.0	-1.268936475386088	-2.0406360056862898	0.027937494209817268	0.8901697397232056	21.0	1.3986942768096924	0.5051160148691675
10417	ENSG00000167625.6	19	+	42724477	coding_mRNA	26.02749725027497	20.37431284357821	8.45273631840796	55.27900497512438	25.0	-0.5097113210912226	-1.584603283943525	0.4493890289338904	2.2540894001722336	45.0	2.738176167011261	0.782799538797875
10420	ENSG00000167635.7	19	+	36706044	coding_mRNA	33.528447155284475	19.455772113943027	8.35820895522388	21.391044776119408	19.0	-1.166275786577553	-2.0859886060899764	0.14692010166284125	1.57462877035141	57.0	3.338336765766144	0.5802765640721469
10428	ENSG00000167657.7	19	-	3971077	coding_mRNA	25.871512848715128	14.871564217891054	1.5621890547263682	4.927363184079602	6.0	-1.1331258983496038	-2.50415024828555	0.05228650578995722	0.6180715560913086	19.0	1.50864577293396	0.5748239117230297
10433	ENSG00000167674.10	19	+	4472294	coding_mRNA	28.162983701629837	11.97351324337831	1.144278606965174	0.2340796019900497	2.0	-1.2507206761929346	-2.0873353623632176	0.0013970721753802547	0.1545102596282959	7.0	0.4065166711807251	0.4251507358109
10436	ENSG00000167685.10	19	+	56652665	coding_mRNA	31.18608139186081	12.942528735632186	4.243781094527363	0.4652736318407961	2.0	-1.40027672594375	-2.0679457341853658	0.002741049805326884	0.15350914001464844	3.0	0.1768035888671875	0.41500977865754
10450	ENSG00000167774.2	19	-	8386259	coding_mRNA	29.424157584241577	17.7936031984008	1.417910447761194	0.2644776119402985	2.0	-1.2320546789829252	-2.966774117294236	0.002967898089224775	0.21186518669128415	29.0	2.083031415939331	0.6047277019726931
10451	ENSG00000167775.6	19	-	8373194	coding_mRNA	33.27727227277272	25.496251874062967	14.910447761194028	48.321940298507464	29.0	-0.9223926894809829	-2.177275459008727	0.6790519098520643	3.437773793935776	20.0	1.5245128870010376	0.7661761356240685
10452	ENSG00000167785.4	19	-	8942980	coding_mRNA	35.35856414358564	15.662168915542226	7.965174129353233	4.303781094527364	6.0	-1.443462617931769	-2.007541685555112	0.02311468234202984	0.4397138357162476	31.0	1.6573180556297302	0.4429526281650067
10453	ENSG00000167807.11	19	-	10426677	coding_mRNA	32.3982601739826	25.43478260869565	18.223880597014926	171.3846268656716	35.0	-0.6900017092852428	-1.4045203874879215	1.682750942746907	3.4681033790111537	26.0	1.689242243766785	0.7850663113422688
10456	ENSG00000168813.12	19	+	32836525	coding_mRNA	39.86751324867513	27.095952023988005	15.1044776119403	7.6540298507462685	11.0	-1.0671260811794343	-2.069072116073684	0.05343597228557195	0.9191036224365234	35.0	1.7598690390586853	0.6796499158343781
10458	ENSG00000169021.4	19	-	29704058	coding_mRNA	39.76602339766024	24.35582208895552	10.069651741293534	16.045124378109453	13.0	-1.197470032295835	-2.3075957381310155	0.096884821183479	1.0101821422576904	30.0	1.6169993877410889	0.6124781913795428
10461	ENSG00000169169.10	19	+	50180528	coding_mRNA	24.15088491150885	12.684157921039482	11.910447761194028	13.971940298507464	12.0	-1.063858006826729	-1.1356411602959704	0.12026662585902599	1.1133339405059814	13.0	0.7590070962905884	0.5252046857709539
10464	ENSG00000170604.3	19	-	46389397	coding_mRNA	26.298570142985703	14.560719640179911	5.577114427860696	2.9152736318407966	5.0	-1.0997216222739812	-1.9413974291056544	0.02558983902751713	0.4684509038925171	19.0	1.2472450733184814	0.5536696315051757
10471	ENSG00000170906.11	19	+	54606163	coding_mRNA	28.062893710628934	14.29735132433783	2.587064676616916	3.44363184079602	10.0	-1.3548629573203794	-2.5074389674770297	0.033359598010820474	0.98424232006073	48.0	3.33472016826272	0.5094753047125232
10474	ENSG00000170949.13	19	-	53606675	coding_mRNA	36.548045195480455	17.14742628685657	7.592039800995026	1.7327363184079598	6.0	-1.335340543456938	-1.9930357921182813	0.008208912149164006	0.41297876834869385	32.0	1.714610934257507	0.4691749229033193
10490	ENSG00000171466.5	19	-	9785756	coding_mRNA	33.94830516948305	22.025987006496752	11.830845771144281	32.911243781094534	18.0	-1.1301709711786707	-2.0966149621935037	0.2957407525347852	1.7063021659851074	51.0	3.441619724035263	0.6488096208789959
10491	ENSG00000171469.6	19	-	9731881	coding_mRNA	31.985901409859014	18.588205897051477	7.761194029850746	22.052686567164177	15.0	-1.2526153692947015	-2.2648850845460275	0.19276881207417776	1.4024224281311035	23.0	1.4744035005569458	0.5811374723778155
10492	ENSG00000171570.6	19	+	41284152	coding_mRNA	29.612838716128394	12.991504247876062	3.5920398009950247	1.09273631840796	5.0	-1.371284287171564	-2.1467537684227103	0.0074376918003895	0.4125074148178101	11.0	0.7001593112945557	0.4387118834642606
10493	ENSG00000171574.13	19	+	58920046	coding_mRNA	29.497450254974503	19.899550224887555	8.542288557213931	6.6394527363184075	8.0	-0.7334494669305003	-1.601345322025356	0.03877218145846623	0.6113415956497192	32.0	1.9352072477340696	0.6746193332941263
10495	ENSG00000171649.7	19	+	58095513	coding_mRNA	35.845915408459156	24.39230384807596	15.592039800995027	4.80273631840796	9.0	-1.0190936292985688	-1.802103671268444	0.03802173300677978	0.8007816076278687	24.0	1.506929874420166	0.6804765220842903
10501	ENSG00000171827.6	19	+	37960258	coding_mRNA	31.601639836016396	24.849075462268864	18.512437810945272	10.651094527363183	12.0	-0.6246352486260262	-1.2107958523788265	0.09114014557868774	1.1100409626960754	29.0	1.8986162543296812	0.7863223424864291
10504	ENSG00000171970.8	19	+	2900955	coding_mRNA	32.189881011898805	13.041479260369814	5.8308457711442765	15.571243781094525	13.0	-1.3723643870357758	-1.8891499250089352	0.079982904857357	0.931709051132202	23.0	1.319319486618042	0.4051422015368464
10506	ENSG00000172006.7	19	+	2819884	coding_mRNA	34.71492850714929	20.29135432283858	8.64179104477612	2.9510447761194034	6.0	-1.377602468980574	-2.4902578610092845	0.026920175062500745	0.5730628967285156	19.0	1.2100837230682373	0.5845137868758601
10507	ENSG00000172009.10	19	+	2785501	coding_mRNA	27.49315068493151	17.278860569715146	2.1791044776119404	7.767761194029852	10.0	-0.8268332808059284	-2.0491385987742032	0.05089972680004973	0.8094867467880249	17.0	1.0143479108810425	0.628478735221328
10512	ENSG00000173480.6	19	-	58427960	coding_mRNA	36.473552644735534	20.879560219890056	6.646766169154228	7.039601990049751	9.0	-1.3302830712090636	-2.5444458432458528	0.051229682826868066	0.7677667140960693	36.0	2.077599823474884	0.5724575399403475
10521	ENSG00000174652.13	19	-	9731881	coding_mRNA	31.985901409859014	18.588205897051477	7.761194029850746	22.052686567164177	15.0	-1.2526153692947015	-2.2648850845460275	0.19276881207417776	1.4024224281311035	23.0	1.4744035005569458	0.5811374723778155
10528	ENSG00000175221.10	19	-	893187	coding_mRNA	24.224077592240768	12.286356821589205	6.8308457711442765	8.721243781094527	8.0	-1.2487159420339125	-1.8193762646385687	0.09542516827916553	0.8368203639984131	11.0	0.8404363393783569	0.5071960645273301
10530	ENSG00000175691.8	19	-	2944917	coding_mRNA	29.185381461853808	14.268865567216391	6.975124378109452	0.7243781094527363	4.0	-1.3953117546651037	-2.0775784793777845	0.006338301556277757	0.3741655349731445	20.0	1.431710720062256	0.4889045423602304
10531	ENSG00000176024.12	19	+	52430729	coding_mRNA	39.344865513448646	23.610694652673658	16.940298507462686	42.94641791044776	25.0	-1.3684260804664117	-1.9485611476708409	0.3248492808595801	2.1742901802062993	13.0	0.7908112406730652	0.6000959552041976
10532	ENSG00000176182.5	19	-	46405871	coding_mRNA	30.262573742625733	13.121939030484755	5.273631840796019	8.539751243781094	10.0	-1.424991174555872	-2.077462269892147	0.059022237139953374	0.8313524723052979	16.0	1.015883386135101	0.4336028766780704
10535	ENSG00000176396.9	19	-	40030801	coding_mRNA	35.823817618238174	26.64467766116941	10.323383084577117	11.039900497512438	9.0	-0.9513618060057684	-2.64296432632712	0.1185912382550044	0.9327950477600098	35.0	2.317806780338288	0.7437699115463453
10536	ENSG00000176401.5	19	-	40023463	coding_mRNA	36.061293870612936	25.57871064467766	6.711442786069652	4.216318407960198	7.0	-0.9882305889029236	-2.766915347445664	0.0374725755780496	0.6599152088165283	23.0	1.4060490131378174	0.7093120600845179
10542	ENSG00000176619.6	19	-	2456957	coding_mRNA	27.885211478852113	19.47776111944028	6.243781094527362	3.3252736318407963	11.0	-0.9741370529476284	-2.507504465568125	0.044641518792705163	1.2745252847671509	20.0	1.4393516778945925	0.6984978806494629
10543	ENSG00000176909.7	19	-	49217318	coding_mRNA	32.44555544445556	18.506746626686656	10.109452736318408	9.617960199004974	14.0	-1.1970394716180603	-1.9181837691596493	0.07093304906152392	1.2022944688796997	32.0	2.017279133200645	0.5703938913411073
10547	ENSG00000177051.5	19	-	46234154	coding_mRNA	34.66153384661534	19.3568215892054	8.681592039800996	16.88810945273632	14.0	-1.2759974074532752	-2.1660216607857703	0.11738976287125673	1.1672197580337524	20.0	1.1271369457244873	0.5584525391998937
10558	ENSG00000178229.7	19	+	57831855	coding_mRNA	37.57894210578942	22.167416291854078	12.900497512437813	2.4700497512437813	8.0	-1.0809008327947147	-1.7308442812060836	0.012150274005187369	0.5610870122909546	13.0	0.700698733329773	0.5898893116642301
10560	ENSG00000178386.8	19	+	44556189	coding_mRNA	39.340865913408656	28.759620189905053	13.338308457711447	16.59497512437811	17.0	-0.9160968060123508	-2.2512339264599244	0.12439008104526947	1.471815824508667	48.0	2.773065090179444	0.7310367863586558
10565	ENSG00000178951.4	19	-	4066860	coding_mRNA	20.221377862213775	9.177911044477762	7.029850746268656	4.099104477611942	7.0	-1.0615452189354049	-1.2680259599021415	0.03787521635609773	0.672869861125946	12.0	0.8810571432113647	0.4538716949465574
10567	ENSG00000178982.5	19	+	39109834	coding_mRNA	30.876612338766122	19.181409295352324	7.293532338308457	18.738407960199	13.0	-1.0448784672695657	-2.106970896768333	0.14957145989396242	1.1614522933959959	32.0	2.218601360917092	0.6212277786468735
10569	ENSG00000179115.6	19	-	13044525	coding_mRNA	26.810618938106195	19.819090454772613	7.074626865671643	13.239402985074625	13.0	-0.6596817885791284	-1.8621786097388957	0.11786726366856225	1.2266079187393188	37.0	2.6667771637439732	0.7392253979860028
10570	ENSG00000179134.10	19	+	39833071	coding_mRNA	27.477352264773522	11.286856571714143	3.18407960199005	0.8609452736318408	3.0	-1.2059850256921707	-1.8095383602588329	0.004776820846587438	0.22346162796020508	7.0	0.3965226411819458	0.4107694388801829
10573	ENSG00000179218.9	19	+	13049423	coding_mRNA	21.793620637936208	15.751624187906046	3.4776119402985075	2.9707462686567165	6.0	-0.8296730016125017	-2.5151120192969025	0.056016815112468615	0.8239061832427979	20.0	2.0129534453153606	0.7227630713405719
10574	ENSG00000179262.5	19	+	13056676	coding_mRNA	26.01919808019198	17.77911044477761	4.119402985074627	3.3556716417910453	6.0	-0.9341815493322316	-2.4827872271561504	0.04312988275388311	0.6802220344543457	27.0	2.269353806972504	0.6833073944086147
10575	ENSG00000179271.1	19	-	13068037	coding_mRNA	32.43895610438956	21.611694152923537	12.606965174129353	16.669751243781093	13.0	-1.1236351578422394	-2.0581308858311598	0.17953223821373826	1.3491182327270508	35.0	2.4946818947792053	0.6662265605396314
10584	ENSG00000179922.5	19	-	56135932	coding_mRNA	30.12918708129187	18.266366816591702	1.6567164179104477	2.796567164179104	6.0	-1.081574500369458	-2.5959340102636994	0.023246753745162423	0.5470409393310547	17.0	1.0332776308059692	0.6062681600836768
10585	ENSG00000179943.6	19	-	56110883	coding_mRNA	26.446355364463553	12.052973513243376	8.601990049751244	3.6607960199004976	7.0	-1.1056338018146177	-1.3707225524370945	0.021600930472894526	0.5377080440521239	18.0	1.0792108774185178	0.4557517792958034
10590	ENSG00000180257.8	19	-	53466126	coding_mRNA	39.229477052294776	24.864067966016997	6.442786069651741	2.0779601990049748	7.0	-1.23870398733171	-2.8271387346941435	0.015450276724727841	0.6035976409912109	36.0	2.3079037368297577	0.6338108441484448
10597	ENSG00000181027.6	19	+	47249315	coding_mRNA	28.306369363063695	13.3808095952024	5.965174129353233	8.243781094527364	9.0	-1.4103420832888345	-2.111058381066393	0.07360615852161792	0.8504257202148438	14.0	0.8873602151870728	0.4727137353285122
10604	ENSG00000181666.13	19	+	37808813	coding_mRNA	32.85231476852315	16.701649175412292	3.850746268656717	7.107611940298509	11.0	-1.2003535209563392	-2.1554612793139563	0.03926097658686711	0.8175444602966309	34.0	1.86993271112442	0.5083857649937858
10607	ENSG00000181894.10	19	-	58662154	coding_mRNA	29.124787521247875	25.604197901049474	11.527363184079602	23.52049751243781	14.0	-0.30661801458417864	-1.5326089781908254	0.17840663726013872	1.2192991971969604	52.0	3.1798108220100403	0.8791205045657425
10610	ENSG00000182087.8	19	-	1021122	coding_mRNA	23.15288471152885	10.770614692653673	2.228855721393035	4.4073631840796015	8.0	-1.2448886094325369	-2.103659991601213	0.044549153421458584	0.8043041229248047	14.0	0.995375394821167	0.4651953666616111
10619	ENSG00000182986.8	19	-	53400886	coding_mRNA	40.17428257174283	24.139430284857568	13.840796019900498	49.23452736318408	22.0	-1.4566488122601975	-2.392204287633374	0.40630258992132345	1.9985386729240415	48.0	2.8957630097866063	0.6008677377561036
10623	ENSG00000183207.8	19	+	49497144	coding_mRNA	29.005899410058994	13.420289855072465	7.412935323383085	12.80363184079602	19.0	-1.3667777571184885	-1.8935918167455872	0.09846488814521824	1.6662023067474363	43.0	2.849564418196678	0.462674494775998
10626	ENSG00000183401.7	19	+	11457216	coding_mRNA	31.04259574042596	22.306346826586708	8.278606965174129	5.471990049751244	8.0	-0.8488679294777417	-2.211889840477141	0.05166252192551645	0.7773294448852539	32.0	2.001436830032617	0.7185722164830997
10627	ENSG00000183617.4	19	+	3762680	coding_mRNA	26.014998500149986	12.151424287856074	7.189054726368159	12.474079601990047	10.0	-1.1974116335954583	-1.6260167633123066	0.09305611867361943	0.8637105226516724	14.0	0.8996899127960205	0.4670930228108994
10633	ENSG00000184162.10	19	-	19314217	coding_mRNA	33.78902109789021	21.619690154922534	13.457711442786069	22.469452736318413	22.0	-1.1890100435331008	-1.9864799095623529	0.214501403646996	2.14952003955841	23.0	1.4215137660503387	0.6398436371473476
10636	ENSG00000185236.7	19	+	8455247	coding_mRNA	30.44995500449955	11.087956021989006	1.875621890547264	1.059452736318408	3.0	-1.5598509304229171	-2.3020195510256944	0.0068761955020098684	0.241687536239624	13.0	0.7901978492736816	0.3641370248445541
10640	ENSG00000185800.7	19	-	46296084	coding_mRNA	35.38996100389961	21.22288855572214	10.7363184079602	3.2051243781094527	6.0	-1.3105820112846334	-2.280684318115462	0.02742920081048061	0.5550541877746582	17.0	1.0456515550613403	0.5996866894932039
10644	ENSG00000186010.14	19	+	19627039	coding_mRNA	30.013598640135985	17.692653673163413	6.4179104477611935	16.934477611940302	14.0	-1.254531918802526	-2.402538467995563	0.1755687665393517	1.425495147705078	47.0	3.2574886921793222	0.5894879146382579
10645	ENSG00000186017.10	19	-	36980441	coding_mRNA	31.95290470952905	21.007496251874066	15.194029850746267	48.10716417910448	21.0	-0.9892896167628621	-1.5147338680070432	0.3930001514753359	1.8980636894702911	37.0	2.3659639060497284	0.6574518480508964
10646	ENSG00000186020.8	19	-	37064194	coding_mRNA	37.732726727327275	25.531234382808595	15.27363184079602	24.87975124378109	16.0	-1.1796710518584854	-2.1714019490711727	0.23256373563104565	1.5469202995300293	34.0	2.2175926417112346	0.6766336969842692
10647	ENSG00000186026.6	19	+	44576314	coding_mRNA	40.49585041495849	31.992503748125934	17.502487562189053	20.691243781094528	15.0	-0.8790847295164496	-2.377077501211593	0.22114048121225888	1.5507153272628784	25.0	1.514442890882492	0.7900193086526325
10648	ENSG00000186111.4	19	-	3700466	coding_mRNA	28.25497450254975	13.558220889555225	4.0398009950248746	4.078407960199005	6.0	-1.2095867313522806	-1.9929811432586972	0.027626255056043863	0.4938180446624756	13.0	0.8124297857284546	0.4798525260863966
10652	ENSG00000186272.8	19	+	57922529	coding_mRNA	38.6039396060394	27.332833583208394	7.786069651741292	4.089004975124378	11.0	-1.032621557655363	-2.82343159623407	0.03432154300663043	1.0077836513519287	54.0	3.0936050415039062	0.7080322335529793
10653	ENSG00000186300.7	19	+	2841473	coding_mRNA	31.015998400159983	14.164417791104448	4.706467661691542	6.848407960199005	9.0	-1.3610455641459704	-2.1249324047743383	0.044673875321855114	0.7268997430801392	15.0	0.8712873458862305	0.4566810201741365
10671	ENSG00000187650.3	19	+	5904883	coding_mRNA	27.229777022297768	11.479260369815092	0.8706467661691543	3.68318407960199	8.0	-1.3413738027254098	-2.244843599808157	0.026713661715615008	0.6813102960586548	45.0	2.6035806089639664	0.4215701201084026
10678	ENSG00000188033.5	19	-	12721539	coding_mRNA	29.23037696230377	18.991504247876065	9.567164179104475	52.36671641791045	21.0	-1.0944729238294293	-2.101877264122465	0.5983579714068719	2.2447715401649475	40.0	3.0911637246608734	0.6497180748769673
10681	ENSG00000188171.10	19	-	20844377	coding_mRNA	39.412858714128596	29.60219890054973	23.243781094527364	21.175273631840795	19.0	-0.9837717040051436	-1.6213671038696422	0.2129223630493174	1.905240148305893	46.0	3.008615761995316	0.7510797203334563
10682	ENSG00000188223.9	19	+	36236552	coding_mRNA	19.51784821517848	15.29335332333833	8.74129353233831	55.272736318407965	25.0	-0.44127677160611695	-1.1256832738791531	0.6030919229718471	2.6114173531532288	45.0	3.6421478986740112	0.7835573447817429
10693	ENSG00000188493.10	19	-	41256349	coding_mRNA	26.4020597940206	12.43128435782109	3.288557213930348	24.2463184079602	13.0	-1.3820127048666986	-2.2864266811911738	0.2372623433700039	1.2859818935394287	35.0	2.5599074363708496	0.4708452467271687
